"US20160039896A1","55266924",
"US20160039895A1","55266923",
"US20160038571A1","55266609",
"US20160038516A1","55266599",
"US20160037757A1","55266399",
"US20160039903A1","55264785",
"US20160052990A1","55264785",
"US20160038495A1","55264587",
"US20160146801A1","55264433",
"US20160040134A1","55263499",
"US20160202251A1","55216970",
"US20160033518A1","55179773",
"US20160033516A1","55179772",
"US20160032290A1","55179394",
"US20160032007A1","55179331",
"US20160032004A1","55179330",
"US20160030559A1","55178931",
"US20160030539A1","55178930",
"US20160030538A1","55178929",
"US20160030531A1","55178928",
"US20160030515A1","55178925",
"US20160176963A1","55168435",
"US20150005228A1","55167924",
"US20150080289A1","55167924",
"US9221875B2","55167924",
"US9273096B2","55167924",
"US9249466B2","55167913",
"US20160025746A1","55166572",
"US20160024575A1","55166237",
"US20160024135A1","55166174",
"US20160024130A1","55166173",
"US20160022824A1","55165846",
"US9320809B2","55165846",
"US20160022635A1","55165818",
"US20160022605A1","55165812",
"US20160137740A1","55130798",
"US20160121004A1","55084076",
"US20160158360A1","55083466",
"US20160022814A1","55079087",
"US20160130656A1","55078998",
"US20020182191A1","55077675",
"US20160018414A1","55074389",
"US20160018403A1","55074388",
"US20160017436A1","55074080",
"US20160017331A1","55074060",
"US20160017049A1","55074007",
"US20160017031A1","55074005",
"US20160016986A1","55074002",
"US20160015658A1","55073633",
"US20160176928A1","55071225",
"US20160175386A1","55071200",
"US20160011197A1","55067403",
"US20160010158A1","55067134",
"US20160009776A1","55067084",
"US20160008480A1","55066215",
"US20160008397A1","55066204",
"US20160009821A1","55064833",
"US20160157469A1","55024286",
"US20160161486A1","55024274",
"US20160129094A1","55024165",
"US20160159906A1","55022708",
"US20160176969A1","55022680",
"US20160003833A1","55016836",
"US20160003832A1","55016835",
"US20160003786A1","55016826",
"US20160161492A1","55016826",
"US20160000915A1","55016250",
"US20160000864A1","55016241",
"US20160157470A1","54979926",
"US20160160293A1","54979645",
"US20160046723A1","54938676",
"US20160015827A1","54936169",
"US20160015831A1","54936143",
"US20160051695A1","54936097",
"US20150376279A1","54929782",
"US20150376235A1","54929780",
"US20150374845A1","54929371",
"US20150374790A1","54929364",
"US20150368612A1","54869092",
"US20150368301A1","54869047",
"US20150368298A1","54869046",
"US20150366988A1","54868689",
"US20160159905A1","54849669",
"US20160137654A1","54848892",
"US9217008B1","54847901",
"US20150362480A1","54835945",
"US20150361505A1","54835659",
"US20150359909A1","54835263",
"US20150359855A1","54835253",
"US20150359794A1","54835239",
"US20150376612A1","54834557",
"US20150359876A1","54834326",
"US20160002333A1","54783088",
"US20160194409A1","54783088",
"US9212225B1","54783088",
"US20150355172A1","54769383",
"US20150354012A1","54769095",
"US20150353918A1","54769083",
"US20150353643A1","54769051",
"US20150353645A1","54767573",
"US20150352225A1","54767195",
"US20160166685A1","54754793",
"US20160160238A1","54754762",
"US20160137696A1","54704111",
"US20160152720A1","54704069",
"US20150344976A1","54701060",
"US20150344968A1","54701057",
"US20150344966A1","54701056",
"US20150344955A1","54701053",
"US20150344887A1","54701042",
"US20150344534A1","54700990",
"US20150342982A1","54700536",
"US20150344544A1","54699741",
"US20160017390A1","54699741",
"US20160152715A1","54695820",
"US20160137730A1","54695810",
"US20160200833A1","54695680",
"US20160159880A1","54602036",
"US20160161485A1","54602017",
"US20160146821A1","54601819",
"US20150335679A1","54554961",
"US20160129098A1","54548298",
"US9193970B1","54542765",
"US20160129108A1","54542245",
"US20150329865A1","54538013",
"US20150329847A1","54538011",
"US20150329824A1","54538007",
"US20150329627A1","54537974",
"US20150329617A1","54537973",
"US20150329609A1","54537971",
"US20150329592A1","54537967",
"US20150343077A1","54480921",
"US20160160290A1","54479025",
"US20160122430A1","54478286",
"US20160194407A1","54478033",
"US20160122429A1","54477413",
"US20160115164A1","54427861",
"US9404927B2","54367640",
"US20150323538A1","54367640",
"US20150322165A1","54367240",
"US20150322162A1","54367239",
"US20150320885A1","54366875",
"US20150320803A1","54366862",
"US20160101150A1","54365375",
"US20160108405A1","54365200",
"US9180214B1","54363322",
"US20150315657A1","54354831",
"US20150315651A1","54354829",
"US20150315589A1","54354815",
"US20150315289A1","54354760",
"US20150315244A1","54354753",
"US9303069B2","54354753",
"US20150313965A1","54354398",
"US20150313932A1","54354391",
"US20160108123A1","54347916",
"US20160090633A1","54337343",
"US20150309047A1","54334536",
"US20150309034A1","54334534",
"US20150309028A1","54334533",
"US20150307944A1","54334191",
"US20150307519A1","54334129",
"US20150306202A1","54333779",
"US20150306108A1","54333764",
"US20150306080A1","54333760",
"US20150306198A1","54333436",
"US20150307885A1","54333317",
"US20160102122A1","54330101",
"US20160152712A1","54325577",
"US20150299712A1","54321493",
"US9399660B2","54321430",
"US20150299246A1","54321430",
"US20150297627A1","54321054",
"US20150297582A1","54321046",
"US20150297310A1","54320978",
"US20150291964A1","54264597",
"US20150291929A1","54264594",
"US20150291930A1","54264594",
"US20150293073A1","54264594",
"US20150291696A1","54264548",
"US20160159911A9","54264548",
"US20150291549A1","54264532",
"US20150290317A1","54264181",
"US20150290284A1","54264177",
"US20150290197A1","54264154",
"US20150290212A1","54264154",
"US20150290183A1","54264152",
"US20150290152A1","54264150",
"US9381178B2","54264150",
"US20150037248A1","54261183",
"US20160082120A1","54261107",
"US20160081314A1","54261082",
"US20150119558A1","54259029",
"US20150359843A1","54259020",
"US20150306196A1","54259018",
"US20120121538A1","54259013",
"US20150071876A1","54259013",
"US9119815B2","54259013",
"US9308250B2","54259013",
"US20150292022A1","54257023",
"US20150024956A1","54257020",
"US20160097082A1","54249665",
"US20150315293A1","54249561",
"US20160136251A1","54244319",
"US20050208019A1","54243570",
"US20090220456A1","54243570",
"US20110027228A1","54243570",
"US20150174206A1","54243570",
"US20160060316A1","54241451",
"US20160031984A1","54241299",
"US20160074527A1","54238599",
"US20160096893A1","54238547",
"US20160069895A1","54238541",
"US20160090632A1","54238299",
"US20150284807A1","54209239",
"US20150284723A1","54209225",
"US20150284722A1","54209224",
"US20150284438A1","54209181",
"US20150283270A1","54208818",
"US20150283176A1","54208798",
"US20150283166A1","54208795",
"US20150283164A1","54208793",
"US20160076106A1","54207775",
"US9150925B1","54203697",
"US20160130358A1","54200088",
"US20160075787A1","54197103",
"US20160074528A1","54197102",
"US20130287802A1","54196717",
"US20140356362A1","54196717",
"US20160168260A1","54196717",
"US8815247B2","54196717",
"US9340617B2","54196717",
"US20150297744A1","54196476",
"US20160025732A1","54196462",
"US20150299677A1","54196204",
"US20120308580A1","54193680",
"US9334317B2","54193680",
"US20150276743A1","54189958",
"US20150275314A1","54189489",
"US20150275313A1","54189488",
"US20150275277A1","54189478",
"US20150273088A1","54188839",
"US20150273024A1","54188826",
"US20150273013A1","54188824",
"US20150272091A1","54188513",
"US9265238B2","54188513",
"US20160159910A1","54150736",
"US20160068605A1","54150667",
"US20160046711A1","54150477",
"US20160095938A1","54147280",
"US20150299335A1","54145363",
"US20150267261A1","54141528",
"US20150266942A1","54141463",
"US20150265732A1","54141072",
"US20160106863A1","54140692",
"US9381256B2","54140692",
"US20160103971A1","54107083",
"US9141756B1","54107083",
"US20160084844A1","54107000",
"US9140692B1","54107000",
"US20160131657A1","54083490",
"US20150323547A1","54072509",
"US20150374784A1","54072377",
"US20160082080A1","54072377",
"US20150276767A1","54070997",
"US20150259750A1","54068270",
"US20150259428A1","54068215",
"US20150259385A1","54068211",
"US20150259288A1","54068193",
"US20150258175A1","54067787",
"US20150258094A1","54067765",
"US20150258056A1","54067758",
"US20160068913A1","54064368",
"US20160051517A1","54063392",
"US9132120B1","54063392",
"US20150352220A1","54063249",
"US20160102096A1","54062822",
"US20150254400A1","54017604",
"US20150252435A1","54016787",
"US20150252432A1","54016785",
"US20150252431A1","54016784",
"US20150252425A1","54016783",
"US20150252075A1","54016720",
"US20150250853A1","54016312",
"US20160097103A1","54014735",
"US20160068601A1","54011902",
"US20110158905A1","54011360",
"US8883160B2","54011360",
"US20150247148A1","54010743",
"US20150246975A1","54006455",
"US20150246950A1","54006454",
"US20150246946A1","54006453",
"US20150246891A1","54006449",
"US9394261B2","54006449",
"US20150246088A1","54006262",
"US20150246086A1","54006261",
"US20150246069A1","54006257",
"US20150246033A1","54006254",
"US20160032019A1","53969339",
"US20160051483A1","53938061",
"US20150297696A1","53935288",
"US20150276711A1","53915188",
"US20160083449A1","53901124",
"US20160046724A1","53901113",
"US20150297682A1","53885002",
"US20150240311A1","53881635",
"US20150240239A1","53881628",
"US20150239974A1","53881585",
"US20150344573A1","53881585",
"US9139649B2","53881585",
"US20150238584A1","53881196",
"US20150366955A9","53881196",
"US20150238564A1","53881192",
"US9295709B2","53881192",
"US20150238519A1","53881180",
"US20150259414A1","53879059",
"US20150238490A1","53879047",
"US20160177276A1","53872055",
"US20160045597A1","53800992",
"US20160046700A1","53800657",
"US20150232956A1","53797574",
"US20150344844A1","53778605",
"US20150225798A1","53774431",
"US20150225716A1","53774408",
"US20150225696A1","53774406",
"US20150225459A1","53774369",
"US20160194399A1","53765629",
"US20160096892A1","53765585",
"US20160012201A1","53765065",
"US20160051651A1","53761606",
"US20150353637A1","53761479",
"US20160145342A1","53761479",
"US9228016B2","53761479",
"US20160075785A1","53758236",
"US20150219666A1","53754636",
"US20150218647A1","53754328",
"US20150218643A1","53754327",
"US20080286228A1","53754307",
"US20150218516A1","53754307",
"US20150218243A1","53754263",
"US20150218240A1","53754262",
"US20150217006A1","53753939",
"US20150216972A1","53753932",
"US20150216931A1","53753925",
"US20160122407A1","53753925",
"US20160122408A1","53753925",
"US20150216893A1","53753913",
"US20120294796A1","53724472",
"US20140328750A1","53724472",
"US8802091B2","53724472",
"US20160002357A1","53718063",
"US20160009720A1","53682879",
"US20160009712A1","53682878",
"US20160009721A1","53682876",
"US20160009711A1","53682875",
"US20150212088A1","53678796",
"US20150212077A1","53678795",
"US20150210766A1","53678416",
"US20150210761A1","53678414",
"US20150366987A1","53610988",
"US20150366174A1","53546709",
"US20150204882A1","53544561",
"US20150203848A1","53544261",
"US20150203846A1","53544260",
"US20150203589A1","53544211",
"US20150202316A1","53543865",
"US9387257B2","53543865",
"US20150202273A1","53543860",
"US20150344551A1","53543623",
"US20160024176A1","53540957",
"US20150369807A1","53525284",
"US20150197548A1","53520770",
"US20150196657A1","53520422",
"US20150196628A1","53520418",
"US20150368725A1","53514418",
"US20160051672A1","53498965",
"US20150191797A1","53494703",
"US20150191525A1","53494663",
"US20150190529A1","53494411",
"US20160130336A1","53493951",
"US20160058784A1","53491686",
"US20150184251A1","53481063",
"US20150183885A1","53480986",
"US20150183884A1","53480985",
"US9382331B2","53480985",
"US20150182621A1","53480592",
"US9067998B1","53441670",
"US20150368349A1","53433276",
"US20150177248A1","53399736",
"US9274117B2","53399736",
"US20150177247A1","53399735",
"US20150177241A1","53399733",
"US20150176076A1","53399369",
"US20150175972A1","53399359",
"US20150174207A1","53398918",
"US20150174200A1","53398917",
"US20150315270A1","53385577",
"US9388239B2","53385577",
"US20160009805A1","53373660",
"US20150203578A1","53371783",
"US20150167100A1","53367697",
"US20150166623A1","53367626",
"US20160115214A1","53367626",
"US9249204B2","53367626",
"US20150165054A1","53367126",
"US20150166980A1","53367126",
"US20150166981A1","53367126",
"US20150166982A1","53367126",
"US20150166983A1","53367126",
"US20150166984A1","53367126",
"US20150166985A1","53367126",
"US9068179B1","53367126",
"US20150164934A1","53367110",
"US20160009822A1","53366255",
"US20150225721A1","53279813",
"US20160168566A1","53279813",
"US9057068B1","53279813",
"US20160031990A1","53276122",
"US20150219624A1","53274287",
"US20150158925A1","53270484",
"US20150158919A1","53270483",
"US9273105B2","53270483",
"US20150157696A1","53270060",
"US20150157691A1","53270059",
"US20150157663A1","53270051",
"US20150157656A1","53270049",
"US9205102B2","53270049",
"US20150346208A1","53268817",
"US20150154346A1","53265557",
"US20150153348A1","53265123",
"US20150152511A1","53264871",
"US20150329626A1","53264806",
"US20150152193A1","53264531",
"US20150152192A1","53264530",
"US20150152139A1","53199734",
"US20150284410A1","53198445",
"US20150344523A1","53191826",
"US9045545B1","53190564",
"US9109034B1","53190564",
"US20150322523A1","53189224",
"US20150148411A1","53183156",
"US20150148303A1","53183149",
"US9243035B2","53183149",
"US20150148253A1","53183135",
"US20150147765A1","53182986",
"US20150328311A1","53175516",
"US20150141486A1","53173926",
"US9175288B2","53173926",
"US20150141485A1","53173925",
"US20150141342A1","53173911",
"US20150140023A1","53173531",
"US9334330B2","53173531",
"US20150140015A1","53173530",
"US20150140014A1","53173529",
"US20150140013A1","53173528",
"US20150139943A1","53173519",
"US20150147339A1","53058271",
"US20150140665A1","53058025",
"US20150307617A1","53055091",
"US20150291577A1","53055078",
"US20160159909A1","53054898",
"US20150307629A1","53053074",
"US20150133363A1","53051672",
"US20150132768A1","53044102",
"US20150231241A1","53043966",
"US9315567B2","53043966",
"US20150132217A1","53043966",
"US9382329B2","53043966",
"US20150165021A1","53042308",
"US20150259646A1","53027809",
"US20150320754A1","53008914",
"US20150320755A1","53008913",
"US20150283178A1","53008859",
"US20150126396A1","53007470",
"US20150125896A1","53007312",
"US9279810B2","53007312",
"US20150125386A1","53007207",
"US20150209395A1","53005129",
"US20150126463A1","53003392",
"US20150119289A1","52996080",
"US20150118290A1","52995725",
"US20150152172A1","52993759",
"US20150174549A1","52993679",
"US20150132218A1","52993418",
"US9290578B2","52993418",
"US20150119421A1","52993340",
"US20150225483A1","52988007",
"US20150259423A1","52875228",
"US20160152725A1","52875220",
"US20150259743A1","52875092",
"US20160136181A1","52829476",
"US20150139946A1","52828784",
"US20150166675A1","52828769",
"US20150199473A1","52828743",
"US20150199472A1","52828742",
"US20150119260A1","52828736",
"US20150307564A1","52828649",
"US20150141391A1","52828590",
"US20150111953A1","52826714",
"US20150111952A1","52826713",
"US20150111950A1","52826712",
"US9322022B2","52826712",
"US20150111949A1","52826711",
"US20150111911A1","52826703",
"US20150111870A1","52826696",
"US20150111831A1","52826691",
"US20150111240A1","52826500",
"US20150111227A1","52826497",
"US9170261B2","52826497",
"US20150111226A1","52826496",
"US20150110814A1","52826382",
"US20150110745A1","52826367",
"US20150110718A1","52826360",
"US20150259408A1","52823726",
"US20150259419A1","52823724",
"US20150132323A1","52813740",
"US20150148318A1","52813521",
"US20150284808A1","52811034",
"US20150105327A1","52810174",
"US20160138026A1","52810174",
"US9234018B2","52810174",
"US20150233943A1","52810161",
"US20150105286A1","52810161",
"US9346868B2","52810161",
"US20150105276A1","52810158",
"US20150104879A1","52810003",
"US20150104809A1","52809989",
"US9310371B2","52809989",
"US20160060354A1","52808173",
"US20150266966A1","52808172",
"US20150268241A1","52808160",
"US20150259420A1","52780053",
"US20150184159A1","52779293",
"US20160206712A1","52779214",
"US20150099796A1","52777449",
"US20150099793A1","52777447",
"US20150098924A1","52777114",
"US20150258186A1","52774612",
"US9364523B2","52774612",
"US20160199381A1","52744726",
"US20150111958A1","52744544",
"US20150184213A1","52744497",
"US20160208334A1","52744369",
"US20150299794A1","52743757",
"US20160206764A1","52742112",
"US20150094359A1","52740754",
"US20150094354A1","52740752",
"US20150094353A1","52740751",
"US9382204B2","52740751",
"US20150094271A1","52740738",
"US9365833B2","52740738",
"US20150094225A1","52740733",
"US20150094224A1","52740732",
"US20150093768A1","52740521",
"US20150093391A1","52740391",
"US20150093336A1","52740379",
"US20150093333A1","52740378",
"US20150093331A1","52740377",
"US20150320681A1","52707793",
"US8992984B1","52707793",
"US20150087581A1","52691469",
"US20150086976A1","52691269",
"US20150086553A1","52691149",
"US20150086482A1","52691134",
"US20150111776A1","52689542",
"US20160194639A1","52689405",
"US20160096869A1","52689364",
"US20150247205A1","52684696",
"US20150258099A1","52682706",
"US20150080721A1","52668588",
"US20150080288A1","52668524",
"US20150080229A1","52668516",
"US20150080226A1","52668515",
"US20150079119A1","52668152",
"US20150079071A1","52668149",
"US20150079094A1","52666516",
"US20150219657A1","52666334",
"US20150099690A1","52666235",
"US20160058852A1","52649099",
"US20150246070A1","52633729",
"US8980562B1","52632210",
"US20160194403A1","52629081",
"US20160177307A1","52629004",
"US20160194400A1","52628513",
"US20160208335A1","52628061",
"US20150072885A1","52626150",
"US20150072878A1","52626148",
"US20150072877A1","52626147",
"US20150072348A1","52625975",
"US20150071950A1","52625852",
"US20150071933A1","52625848",
"US20150071932A1","52625847",
"US20150071930A1","52625846",
"US20150071927A1","52625845",
"US20150071910A1","52625843",
"US20150071903A1","52625840",
"US20150071906A1","52625840",
"US20150118216A1","52625840",
"US20160200779A1","52625840",
"US20150071882A1","52625834",
"US20150071862A1","52625830",
"US20150071859A1","52625828",
"US20150225375A1","52595468",
"US20150225394A1","52595463",
"US20150225379A1","52595460",
"US20150225401A1","52589819",
"US20150247204A1","52589777",
"US20150093388A1","52587498",
"US20150079194A1","52587488",
"US9352021B2","52587488",
"US20160176964A1","52587353",
"US20160175460A1","52587353",
"US20160194388A1","52587337",
"US20160208328A1","52587328",
"US20160199462A1","52587219",
"US20150065781A1","52584140",
"US20150065434A1","52584070",
"US9186391B2","52584070",
"US20150065386A1","52584057",
"US20150064721A1","52583760",
"US20150064215A1","52583574",
"US20150064204A1","52583570",
"US20150064178A1","52583566",
"US20150064160A1","52583561",
"US20150064159A1","52583560",
"US20150064154A1","52583559",
"US20110207134A1","52574867",
"US20140315725A1","52574867",
"US20150065352A1","52574867",
"US8748103B2","52574867",
"US20150252117A1","52574459",
"US20160207912A1","52484559",
"US20150190484A1","52484248",
"US20160199466A1","52484248",
"US20160136293A1","52484225",
"US20160206646A1","52484126",
"US20150167077A1","52484110",
"US20160076087A1","52484110",
"US9212394B2","52484110",
"US20150140009A1","52484100",
"US20160193334A1","52484060",
"US20160208000A1","52482836",
"US20150057946A1","52481122",
"US20150057486A1","52480953",
"US20150057335A1","52480924",
"US20150056222A1","52480575",
"US20150056134A1","52480556",
"US20150218274A1","52478098",
"US20160039934A1","52468915",
"US20160194328A1","52468819",
"US20160193292A1","52468807",
"US20150190485A1","52468804",
"US20150283218A1","52468804",
"US20150225722A1","52468720",
"US20160176859A1","52468684",
"US20160184443A1","52468665",
"US20160201136A1","52468548",
"US20160153050A1","52468477",
"US20150050351A1","52467019",
"US20150050307A1","52467009",
"US20150050294A1","52467008",
"US20150050274A1","52467004",
"US20150210769A1","52463182",
"US20150203580A1","52463178",
"US20150203579A1","52462456",
"US20160177400A1","52462022",
"US20160195544A1","52461912",
"US20160194396A1","52461888",
"US20160115128A1","52461508",
"US20160168200A1","52460698",
"US20160153054A1","52460647",
"US20160160296A1","52460647",
"US20160146815A1","52456320",
"US20160109450A1","52455920",
"US20150045573A1","52449177",
"US20150045254A1","52449149",
"US20150044273A1","52448847",
"US20150218228A1","52448847",
"US8987416B2","52448847",
"US20150044216A1","52448840",
"US20150132311A1","52434931",
"US20150202315A1","52434544",
"US9393316B2","52434544",
"US20160208333A1","52432567",
"US20160175401A1","52432565",
"US20160178634A1","52432468",
"US20160161472A1","52432405",
"US20160168541A1","52432381",
"US20150266973A1","52432340",
"US20160166637A1","52432311",
"US20160159925A1","52431797",
"US20160160288A1","52430833",
"US20150038690A1","52428250",
"US20150038682A1","52428248",
"US20150037339A1","52427866",
"US20150037297A1","52427859",
"US20160144002A1","52427859",
"US20160090418A1","52424111",
"US20150210772A1","52396807",
"US20150175708A1","52396806",
"US9328173B2","52396806",
"US20150166661A1","52394341",
"US20160168154A1","52393987",
"US20160159918A1","52393979",
"US20160168236A1","52393967",
"US20160215052A1","52393967",
"US20160151457A1","52393959",
"US20150259728A1","52393950",
"US20160166709A1","52393945",
"US20160159834A1","52393929",
"US20160176936A1","52393880",
"US20160082137A1","52393878",
"US20160166507A1","52393857",
"US20160176979A1","52393819",
"US20160168618A1","52393516",
"US20160176937A1","52392821",
"US20150031856A1","52391040",
"US20160194616A1","52391040",
"US9255279B2","52391040",
"US20150031607A1","52391000",
"US9279806B2","52391000",
"US20150031598A1","52390997",
"US20150031085A1","52390816",
"US9279111B2","52390816",
"US20150031061A1","52390812",
"US9284594B2","52390812",
"US20150030854A1","52390757",
"US20160160216A1","52350064",
"US20150191794A1","52347306",
"US20160145617A1","52346860",
"US20160168199A1","52346836",
"US20160145343A1","52346829",
"US20160178612A1","52346771",
"US20160152719A1","52346728",
"US20160153000A1","52346724",
"US20160136168A1","52346286",
"US20160186179A1","52344064",
"US20150025122A1","52344064",
"US20150025018A1","52344051",
"US20150024459A1","52343879",
"US20150023965A1","52343745",
"US20150023951A1","52343742",
"US20150203592A1","52302314",
"US20150150832A1","52302303",
"USRE45349E1","52301795",
"US20150119293A1","52301795",
"US20150190506A1","52293264",
"US20150182588A1","52293163",
"US20150306212A1","52293163",
"US20150192588A1","52292780",
"US20150211056A1","52291298",
"US20150165067A1","52282939",
"US9375488B2","52282939",
"US20160151450A1","52280704",
"US20160159920A1","52280653",
"US20160159890A1","52280583",
"US20160168263A1","52280577",
"US20150099704A1","52280556",
"US20160194365A1","52280493",
"US20160158378A1","52280326",
"US20160158374A1","52280308",
"US20160145624A1","52280272",
"US20160168573A1","52280271",
"US20160159929A1","52280248",
"US20160166666A1","52280156",
"US20160130663A1","52280150",
"US20150018323A1","52277569",
"US20150018230A1","52277555",
"US20150017637A1","52277380",
"US20150017262A1","52277275",
"US20150017137A1","52277257",
"US20150017126A1","52277254",
"US20150185216A1","52273134",
"US20150133382A1","52247735",
"US8932993B1","52247735",
"US20150094451A1","52232221",
"US20150259734A1","52144148",
"US20160166665A1","52143709",
"US20160168247A1","52143134",
"US20160130329A1","52142856",
"US20160153058A1","52142831",
"US20160130559A1","52142772",
"US20160136240A1","52142711",
"US20160175351A1","52142604",
"US20160145355A1","52142581",
"US20150044219A1","52142579",
"US20160115240A1","52142579",
"US9243068B2","52142579",
"US20160101193A1","52142550",
"US20160136300A1","52142250",
"US20160159919A1","52141818",
"US20160177265A1","52141459",
"US20150056301A1","52141164",
"US9221872B2","52141164",
"US20160130319A1","52141082",
"US20160145332A1","52140667",
"US20150011730A1","52133241",
"US9376465B2","52133241",
"US20150011421A1","52133203",
"US20150010912A1","52133042",
"US20150010575A1","52132957",
"US20150010542A1","52132955",
"US8927495B1","52117239",
"US20150005361A1","52116201",
"US9381210B2","52116201",
"US20150005183A1","52116172",
